Budget currency,Date range,Advertiser account ID,Advertiser account name,Portfolio ID,Portfolio name,Campaign ID,Campaign name,Ad group ID,Ad group name,Advertised product ID,Advertised product name,Advertised product parent ID,Advertised product brand,Advertised product category,Advertised product subcategory,Advertised product group,Advertised product SKU,Advertised product marketplace,Impressions,Clicks,CTR,Total cost,Purchases,Sales,Units sold,Cost per purchase,Purchase rate,ROAS,Purchases (promoted),Sales (promoted),Units sold (promoted),Cost per purchase (promoted),Purchase rate (promoted),ROAS (promoted),Purchases (halo),Sales (halo),Units sold (halo),Purchases (new to brand),Sales (new to brand),Units sold (new to brand),Cost per purchase (new to brand),Purchase rate (new to brand),ROAS (new to brand),Detail page views,Cost per detail page view,Detail page view rate
INR,"May 03, 2026 - May 29, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""405383753413943""","SP-KT - Lube Combo, Magic, Pyraminx, Skewb, Stand, Timer, Gear - Open - Mid & Low Volume - Exact & Phrase","=""515672683970502""",Magic - Mid & Low Volume - Exact & Phrase,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,15,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""353368777045800""",SP-KT - Generic - 3x3 - 'Rubik's Cube 3x3 Speed Cube' - SKAG - High Volume - Exact - UND,"=""333014230375447""",Generic - 3x3 - High Volume SKAG,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,123090,1670,1.3567%,12365.54,219,84608.89,221,56.46365,0.1779%,6.84231,148,68299.35,149,83.55095,0.1202%,5.52336,71,16309.54,72,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""334559235709808""",SP-KT - Generic - 3x3 - Mid & Low Volume - Exact & Phrase - UND,"=""363319492631962""",Phrase - Generic - 3x3 - Mid & Low Volume,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,39166,943,2.4077%,6861.00,126,56345.87,130,54.45238,0.3217%,8.21249,102,44611.61,102,67.26471,0.2604%,6.50220,24,11734.26,28,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""401436515512721""",SP-KT - Magnetic - 'Rubix Cube 3x3 Magnetic' - SKAG - High Volume - Exact,"=""342743977581960""",Generic - High Volume SKAG,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,62148,868,1.3967%,6090.31,120,50161.16,130,50.75258,0.1931%,8.23622,83,39970.65,85,73.37723,0.1336%,6.56299,37,10190.51,45,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,152274827442004,BA - Competition - D Eternal,"=""327219448958152""",SP-PT - Comp - Hawkister - High Volume - Exact,"=""521889920077913""",PT - Hawkister No.5,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,21990,1938,8.8131%,12907.27,209,95344.20,213,61.75727,0.9504%,7.38686,169,79325.13,173,76.37438,0.7685%,6.14577,40,16019.07,40,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""329970929951347""",SP-KT - Branded - Cubelelo - Mid & Low Volume - Exact & Phrase - UND,"=""526301691836211""",Branded - 3x3 - Phrase,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,20153,579,2.8730%,1830.26,110,51162.06,111,16.63873,0.5458%,27.95344,92,43220.18,93,19.89413,0.4565%,23.61423,18,7941.88,18,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""369883644681767""","SP-KT - Magnetic - Open, 2x2, 4x4, 5x5 - High Volume - Exact & Phrase","=""475526629790872""",Phrase - Magnetic - Open - Mid & Low Volume,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,39999,912,2.2801%,6155.35,90,42070.64,92,68.39278,0.2250%,6.83481,85,38462.06,87,72.41588,0.2125%,6.24856,5,3608.58,5,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,207487404658099,BA - Competition - Qiyi,"=""302880384926419""",SP-KT - Comp - Qiyi - Generic - Mid & Low Volume - Exact & Phrase,"=""346372267338017""",Qiyi - Tornado - Mid & Low Volume,B0DJQWJFSX,Cubelelo Drift 3M Plus v2 3x3 (Magnetic) (New Upgraded Version) | Based on MoYu RS3M v5 | Dual-Adjustment System | Speedcube for Kids & Adults | Magic Speedy Stress Buster Brainstorming Puzzle,B0DP31B4Y4,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1030651,AMAZON_IN,64,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""408832603271930""",BA_SP_KT_Brand Drift (3x3)_Phrase_09/23,"=""462288077097605""",Brand Drift (3x3),B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,1157,85,7.3466%,318.83,16,8501.93,16,19.92688,1.3829%,26.66603,13,6696.22,13,24.52538,1.1236%,21.00248,3,1805.71,3,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""440555788438461""",SP-KT - Generic - Drift 3M v3 3X3 - High Vol - Exact,"=""506251473997246""",Drift 3M v3 3X3,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,11301,481,4.2563%,2528.38,44,20699.15,44,57.46318,0.3893%,8.18672,41,17941.06,41,61.66780,0.3628%,7.09587,3,2758.09,3,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""433317578586761""",SP-KT - Branded - Cubelelo - High Volume - Exact,"=""332121459254132""",Branded - SKAG,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,7554,215,2.8462%,1624.45,35,14710.50,35,46.41286,0.4633%,9.05568,25,11915.28,25,64.97800,0.3310%,7.33496,10,2795.22,10,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""442384136510181""","SP-KT - Generic - 3x3 - 'Cube, Cube Puzzle, Cube 33, Rubik's Cube 3x3',rubik's cube 3x3 speed cube - High Volume - Exact","=""368381636014986""",Generic - 3x3 - High Volume SKAG,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,3439,55,1.5993%,484.77,4,1233.33,4,121.19250,0.1163%,2.54416,2,950.48,2,242.38500,0.0582%,1.96068,2,282.85,2,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""490754366018145""",SP-KT - Gen Copy - 3M (V3) - Exact,"=""305829632229148""",3M (V3),B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,23219,955,4.1130%,7508.41,107,38361.04,110,70.17206,0.4608%,5.10908,55,24204.90,56,136.51655,0.2369%,3.22371,52,14156.14,54,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,44034571834589,BA - SD Campaigns,"=""403022595429362""",BA_SD_Category Targeting_VR_All Products_5/24,"=""483093739067840""",VR,B0DRVQVFJB,Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults,B0F18TBS19,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1030604,AMAZON_IN,617208,1872,0.3033%,13013.49,76,32435.16,80,171.23013,0.0123%,2.49243,40,17610.58,41,325.33725,0.0065%,1.35326,36,14824.58,39,42,17989.40,43,309.84500,0.0068%,1.38237,3929,3.31216,0.6366%
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""560766968003680""","SP-KT - Mirror, Infinity & Combo - Open - Mid & Low Volume - Exact & Phrase - UND","=""432237711542454""",Phrase - Infinity - Mid & Low Volume,B0CW1R5ZBW,Cubelelo Drift Infinity Cube Combo (Pack of 2 - Blue & Green) | Stress Relief Fidget Toy for Focus & Anxiety Reduction | Portable Pocket-Sized Desk Gadget for All Age,B0CWH1ZVTQ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,CLB0214,AMAZON_IN,4763,23,0.4829%,161.20,1,283.81,1,161.20000,0.0210%,1.76061,1,283.81,1,161.20000,0.0210%,1.76061,0,0.00,0,,,,,,,,,
INR,"May 30, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""343328245514155""",BA - SP PT - Cube Timer - Brand - ST,"=""544745524853066""",Cube timer_ST,B0CNKHXNX4,Cubelelo QiYi Smart Timer (Bluetooth) | Easy Quick to Set-up English User Manual Included,-1,cubelelo,"0200 Arts, Crafts & School Supplies",0223 Stationery,Toy,1380042,AMAZON_IN,2,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"May 26, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,14896671318530,BA - Tinker Box,"=""178894007177834""",BA - SP - Auto - Tinker Box - 0-2 Years - DO,"=""524300284583215""",Tinker Box,B0FQWC765C,TinkerBox Fabric Winder | 18+ Months | Montessori Wooden Fine Motor Toy for Toddlers & Kids | Interactive Play Toy for Hand-Eye Coordination & Focus | Safe & Durable Learning Toy,-1,Tinker Box,0600 Infants/Preschool,0627 All Other Infant Toys,Toy,TB08002,AMAZON_IN,731,5,0.6840%,21.83,2,1283.81,2,10.91500,0.2736%,58.80944,2,1283.81,2,10.91500,0.2736%,58.80944,0,0.00,0,,,,,,,,,
INR,"May 06, 2026 - May 09, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""315451570129574""","SP-KT - Maglev, Mastermorphix, Puppet, Snake, Square1, Megaminx - Open - Mid & Low Volume - Exact & Phrase - UND","=""391120880267490""",Unique - Mid & Low Volume - Exact & Phrase,B0C55KWQPH,Cubelelo Twist Pyraminx M (Magnetic) | Stickerless Pyramid Triangle High Speed Puzzle for Kids and Adults | Magic Speedy Brainstorming Stressbuster Multicolor Cube,B0CFFC4DMP,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,B0C55KWQPH,AMAZON_IN,2,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""405383753413943""","SP-KT - Lube Combo, Magic, Pyraminx, Skewb, Stand, Timer, Gear - Open - Mid & Low Volume - Exact & Phrase","=""291482927814540""",Pyraminx - Mid & Low Volume - Exact & Phrase,B0C55KWQPH,Cubelelo Twist Pyraminx M (Magnetic) | Stickerless Pyramid Triangle High Speed Puzzle for Kids and Adults | Magic Speedy Brainstorming Stressbuster Multicolor Cube,B0CFFC4DMP,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,B0C55KWQPH,AMAZON_IN,10,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"May 18, 2026 - May 23, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""530532259196935""","SP-KT - Megaminx, Pyramid, Timer & Gear - Open - High Volume - Exact","=""321431385380150""",Pyramid - High Volume,B0C55KWQPH,Cubelelo Twist Pyraminx M (Magnetic) | Stickerless Pyramid Triangle High Speed Puzzle for Kids and Adults | Magic Speedy Brainstorming Stressbuster Multicolor Cube,B0CFFC4DMP,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,B0C55KWQPH,AMAZON_IN,3,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""548052105782309""",SP-KT - Comp - GAN - 3x3 - High Volume - Exact,"=""489910891681991""",Gan - 3x3 - High Volume,B0DRSL7NTJ,"Cubelelo GAN Monster Go (v3) Magnetic 3x3 Speedcube | Honeycomb Design for Buttery Smooth & Stable Turning, Adjustable Tension, Corner Cutting | Ideal Puzzle Toy for Beginners, Boys & Girls Ages 6+",B0DX26WL82,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1030545,AMAZON_IN,7206,77,1.0686%,306.92,1,951.43,1,306.92000,0.0139%,3.09993,1,951.43,1,306.92000,0.0139%,3.09993,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""303138629347007""",SP-KT - Comp - GAN - Generic - Mid & Low Volume - Exact & Phrase,"=""432248665340700""",Phrase - Gan - Generic - Mid & Low Volume,B0DRSL7NTJ,"Cubelelo GAN Monster Go (v3) Magnetic 3x3 Speedcube | Honeycomb Design for Buttery Smooth & Stable Turning, Adjustable Tension, Corner Cutting | Ideal Puzzle Toy for Beginners, Boys & Girls Ages 6+",B0DX26WL82,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1030545,AMAZON_IN,31007,670,2.1608%,4363.08,36,31684.78,36,121.19667,0.1161%,7.26202,21,24740.02,21,207.76571,0.0677%,5.67031,15,6944.76,15,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""287167733706633""",SP-KT - Comp - GAN - Generic - High Volume - Exact,"=""497061644898658""",Gan - Generic - High Volume,B0DRSL7NTJ,"Cubelelo GAN Monster Go (v3) Magnetic 3x3 Speedcube | Honeycomb Design for Buttery Smooth & Stable Turning, Adjustable Tension, Corner Cutting | Ideal Puzzle Toy for Beginners, Boys & Girls Ages 6+",B0DX26WL82,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1030545,AMAZON_IN,1873,9,0.4805%,31.22,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""303138629347007""",SP-KT - Comp - GAN - Generic - Mid & Low Volume - Exact & Phrase,"=""439855833331529""",Gan - Generic - Mid & Low Volume,B0DRSL7NTJ,"Cubelelo GAN Monster Go (v3) Magnetic 3x3 Speedcube | Honeycomb Design for Buttery Smooth & Stable Turning, Adjustable Tension, Corner Cutting | Ideal Puzzle Toy for Beginners, Boys & Girls Ages 6+",B0DX26WL82,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1030545,AMAZON_IN,1850,47,2.5405%,258.41,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""491880598355368""",SP-KT - Comp - GAN - 3x3 - Mid & Low Volume - Exact & Phrase,"=""404568450484859""",Gan - 3x3 - Mid & Low Volume,B0DRSL7NTJ,"Cubelelo GAN Monster Go (v3) Magnetic 3x3 Speedcube | Honeycomb Design for Buttery Smooth & Stable Turning, Adjustable Tension, Corner Cutting | Ideal Puzzle Toy for Beginners, Boys & Girls Ages 6+",B0DX26WL82,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1030545,AMAZON_IN,396,17,4.2929%,63.56,2,1321.85,2,31.78000,0.5051%,20.79689,1,846.61,1,63.56000,0.2525%,13.31986,1,475.24,1,,,,,,,,,
INR,"May 01, 2026 - May 29, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,153616914906061,Old - GAN Cube Campaigns All,"=""489604592702272""",BA_SP_KT_Gan 3x3_Generic_Phrase_09/23,"=""301678064380383""",Gan 3x3,B0DRSL7NTJ,"Cubelelo GAN Monster Go (v3) Magnetic 3x3 Speedcube | Honeycomb Design for Buttery Smooth & Stable Turning, Adjustable Tension, Corner Cutting | Ideal Puzzle Toy for Beginners, Boys & Girls Ages 6+",B0DX26WL82,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1030545,AMAZON_IN,32,1,3.1250%,2.57,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,106276615587889,BA - Wooden Toys,"=""514205760335996""",SP-KT - Montessori Slide Four Colour Puzzle - Mid & Low Volume - Exact,"=""297202938929171""",KT - Colour stack,B0C17348FD,Cubelelo Drift Montessori Slide Four Colour Puzzle Game | Educational Wooden Toy for Kids | Color & Shape Matching Brain Teaser for Ages 3-7 | Preschool Learning Toy for Boys & Girls,-1,cubelelo,1800 Learning & Exploration,1817 Educational Toys,Toy,4001050,AMAZON_IN,2540,9,0.3543%,123.04,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"May 14, 2026 - May 25, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,215664054810032,BA - Number Sliding Puzzle,"=""487445557152955""",SP - PT - 4x4 Number Sliding Puzzle - Competition,"=""311373567312843""",SP PT,B0C17348FD,Cubelelo Drift Montessori Slide Four Colour Puzzle Game | Educational Wooden Toy for Kids | Color & Shape Matching Brain Teaser for Ages 3-7 | Preschool Learning Toy for Boys & Girls,-1,cubelelo,1800 Learning & Exploration,1817 Educational Toys,Toy,4001050,AMAZON_IN,7,1,14.2857%,14.03,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""498287583816355""","SP-KT - Generic - 5x5, 6x6, 7x7, Keychain - Mid & Low Volume - Exact & Phrase","=""488567764457494""",Generic - Keychain - Low Volume,B0D9SHQ58C,Cubelelo Drift Keychain 3x3 (Stickered) Cube Pack of 5 | Mini Speed Cube | Portable & Fun | Suitable for All Ages | Great Gift Idea,B0D9VS131F,cubelelo,7500 Car & Truck Parts,7599 Uncategorized,Automotive,CLB0240,AMAZON_IN,2125,25,1.1765%,81.11,1,284.76,1,81.11000,0.0471%,3.51079,0,0.00,0,,0.0000%,0.00000,1,284.76,1,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""327104446426115""","SP-KT - Axis - Windmill - Fisher, Cylinder, Kids, Mini, Smart, Pyramid - Open - Mid & Low Volume - Exact & Phrase","=""528810430432085""",Mini - Mid & Low Volume - Exact & Phrase,B0D9SHQ58C,Cubelelo Drift Keychain 3x3 (Stickered) Cube Pack of 5 | Mini Speed Cube | Portable & Fun | Suitable for All Ages | Great Gift Idea,B0D9VS131F,cubelelo,7500 Car & Truck Parts,7599 Uncategorized,Automotive,CLB0240,AMAZON_IN,4768,56,1.1745%,193.93,5,1580.96,5,38.78600,0.1049%,8.15222,2,555.24,2,96.96500,0.0419%,2.86310,3,1025.72,3,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,215664054810032,BA - Number Sliding Puzzle,"=""439881614291142""",SP - KT - 4x4 Number Sliding Puzzle - Mid & Low Volume - Phrase and BMM,"=""477869615967999""",Generic Number Puzzle,B0C17348FD,Cubelelo Drift Montessori Slide Four Colour Puzzle Game | Educational Wooden Toy for Kids | Color & Shape Matching Brain Teaser for Ages 3-7 | Preschool Learning Toy for Boys & Girls,-1,cubelelo,1800 Learning & Exploration,1817 Educational Toys,Toy,4001050,AMAZON_IN,6999,41,0.5858%,481.20,4,1653.33,4,120.30000,0.0572%,3.43585,3,1178.09,3,160.40000,0.0429%,2.44823,1,475.24,1,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""327104446426115""","SP-KT - Axis - Windmill - Fisher, Cylinder, Kids, Mini, Smart, Pyramid - Open - Mid & Low Volume - Exact & Phrase","=""423861844641216""",Axis - Windmill - Fisher - Mid & Low Volume - Exact & Phrase,B0CZ9JH3F5,"Cubelelo Drift Axis (Tiled) 3x3 Magic Cube Puzzle | Unique Shape Mod with Premium Design, Smooth Finish Toy for Intermediate & Advanced Solvers | Toys for Adults & Kids Girls Boys Ages 7-14 Years Old",B0F1YY4MBJ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1180200,AMAZON_IN,3805,137,3.6005%,566.70,31,11636.16,32,18.28065,0.8147%,20.53319,28,10848.54,29,20.23929,0.7359%,19.14336,3,787.62,3,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""327104446426115""","SP-KT - Axis - Windmill - Fisher, Cylinder, Kids, Mini, Smart, Pyramid - Open - Mid & Low Volume - Exact & Phrase","=""338572243352605""","PT - Axis, Windmill, Fisher",B0CZ9JH3F5,"Cubelelo Drift Axis (Tiled) 3x3 Magic Cube Puzzle | Unique Shape Mod with Premium Design, Smooth Finish Toy for Intermediate & Advanced Solvers | Toys for Adults & Kids Girls Boys Ages 7-14 Years Old",B0F1YY4MBJ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1180200,AMAZON_IN,1990,73,3.6683%,614.73,12,4151.43,12,51.22750,0.6030%,6.75326,8,2900.95,8,76.84125,0.4020%,4.71906,4,1250.48,4,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""315451570129574""","SP-KT - Maglev, Mastermorphix, Puppet, Snake, Square1, Megaminx - Open - Mid & Low Volume - Exact & Phrase - UND","=""391120880267490""",Unique - Mid & Low Volume - Exact & Phrase,B0CZ9JH3F5,"Cubelelo Drift Axis (Tiled) 3x3 Magic Cube Puzzle | Unique Shape Mod with Premium Design, Smooth Finish Toy for Intermediate & Advanced Solvers | Toys for Adults & Kids Girls Boys Ages 7-14 Years Old",B0F1YY4MBJ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1180200,AMAZON_IN,5392,40,0.7418%,201.00,10,5263.80,10,20.10000,0.1855%,26.18806,8,4523.80,8,25.12500,0.1484%,22.50647,2,740.00,2,,,,,,,,,
