Budget currency,Date range,Advertiser account ID,Advertiser account name,Portfolio ID,Portfolio name,Campaign ID,Campaign name,Ad group ID,Ad group name,Advertised product ID,Advertised product name,Advertised product parent ID,Advertised product brand,Advertised product category,Advertised product subcategory,Advertised product group,Advertised product SKU,Advertised product marketplace,Impressions,Clicks,CTR,Total cost,Purchases,Sales,Units sold,Cost per purchase,Purchase rate,ROAS,Purchases (promoted),Sales (promoted),Units sold (promoted),Cost per purchase (promoted),Purchase rate (promoted),ROAS (promoted),Purchases (halo),Sales (halo),Units sold (halo),Purchases (new to brand),Sales (new to brand),Units sold (new to brand),Cost per purchase (new to brand),Purchase rate (new to brand),ROAS (new to brand),Detail page views,Cost per detail page view,Detail page view rate
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,84309541083410,BA - Tangram,"=""100730157368715""",SP - CT - Tangram - Above 299,"=""424564038631858""",Tangram,B0GH18NXXG,"Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts",B0GH7Q6WH6,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1630222,AMAZON_IN,30405,279,0.9176%,1700.29,16,5181.92,16,106.26813,0.0526%,3.04767,11,4169.55,11,154.57182,0.0362%,2.45226,5,1012.37,5,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,84309541083410,BA - Tangram,"=""95341474842930""",SP - KT - Tangram - Generic - Gifting Terms - Exact - DO,"=""529099855431728""",Tangram,B0GH18NXXG,"Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts",B0GH7Q6WH6,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1630222,AMAZON_IN,15820,300,1.8963%,3076.92,23,8521.00,23,133.77913,0.1454%,2.76933,21,8008.62,21,146.52000,0.1327%,2.60280,2,512.38,2,,,,,,,,,
INR,"Apr 01, 2026 - Apr 27, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,84309541083410,BA - Tangram,"=""28392105618897""",BA - SBV - KT - Tangram - Generic - Return Gift Queries - Exact,"=""471547055349479""",Tangram,B0GH18NXXG,"Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts",B0GH7Q6WH6,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,,AMAZON_IN,16497,176,1.0669%,4939.86,6,2530.49,7,823.31000,0.0364%,0.51226,5,2274.30,6,987.97200,0.0303%,0.46040,1,256.19,1,6,2530.49,7,823.31000,0.0364%,0.51226,288,17.15229,1.7458%
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,84309541083410,BA - Tangram,"=""210527515847871""",SP-KT - Tangram - Generic - Return Gift Queries - Exact,"=""333579196683513""",Tangram,B0GH18NXXG,"Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts",B0GH7Q6WH6,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1630222,AMAZON_IN,32538,167,0.5132%,1273.93,8,2551.43,8,159.24125,0.0246%,2.00280,5,1526.67,5,254.78600,0.0154%,1.19839,3,1024.76,3,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,84309541083410,BA - Tangram,"=""154539465665101""",BA - SBV - KT - Tangram - Generic - More than 1L Searches - Exact,"=""399878860861298""",Tangram,B0GH18NXXG,"Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts",B0GH7Q6WH6,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,,AMAZON_IN,100557,746,0.7419%,15009.13,85,32109.71,87,176.57800,0.0845%,2.13935,78,29945.90,80,192.42474,0.0776%,1.99518,7,2163.81,7,81,30876.37,83,185.29790,0.0806%,2.05717,1404,10.69026,1.3962%
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,84309541083410,BA - Tangram,"=""73064977804193""",SP-PT - Comp - Tangram - Exact,"=""413890454935397""",Tangram,B0GH18NXXG,"Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts",B0GH7Q6WH6,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1630222,AMAZON_IN,6671,127,1.9038%,1035.80,14,5306.70,14,73.98571,0.2099%,5.12329,14,5306.70,14,73.98571,0.2099%,5.12329,0,0.00,0,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,84309541083410,BA - Tangram,"=""88215368194317""",SP - PT - Tangram - Smartivity - Comp - Exact,"=""456893587540895""",Tangram,B0GH18NXXG,"Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts",B0GH7Q6WH6,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,1630222,AMAZON_IN,1096,20,1.8248%,120.36,1,379.05,1,120.36000,0.0912%,3.14930,1,379.05,1,120.36000,0.0912%,3.14930,0,0.00,0,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""466977135029356""",SP-KT - Generic - 2x2 - Mid & Low Volume - Exact & Phrase,"=""296917065955111""",Phrase - Generic - 2x2 - Mid & Low Volume,B09QCHSPYP,"Cubelelo Drift 2M 2x2 Magnetic Stickerless Speedcube | Premium Multicolor Puzzle Cube for Kids & Adults | Ideal for Speedcubing, Brainstorming, and Mental Development | (Smooth & Fast Turns)",B0CHJX31DJ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,B09QCHSPYP,AMAZON_IN,418,14,3.3493%,104.26,2,487.62,2,52.13000,0.4785%,4.67696,0,0.00,0,,0.0000%,0.00000,2,487.62,2,,,,,,,,,
INR,"Apr 05, 2026 - Apr 23, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""369883644681767""","SP-KT - Magnetic - Open, 2x2, 4x4, 5x5 - High Volume - Exact & Phrase","=""371587655476259""",Magnetic - 2x2 - Mid & Low Volume,B09QCHSPYP,"Cubelelo Drift 2M 2x2 Magnetic Stickerless Speedcube | Premium Multicolor Puzzle Cube for Kids & Adults | Ideal for Speedcubing, Brainstorming, and Mental Development | (Smooth & Fast Turns)",B0CHJX31DJ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,B09QCHSPYP,AMAZON_IN,6,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Apr 03, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,159890394934310,Old - Core Generic Cube Campaigns All,"=""454748662358104""",BA_SP_KT_Generic Cube 2x2_Generic_Phrase_09/23,"=""305299342122740""",Generic Cube 2x2,B09QCHSPYP,"Cubelelo Drift 2M 2x2 Magnetic Stickerless Speedcube | Premium Multicolor Puzzle Cube for Kids & Adults | Ideal for Speedcubing, Brainstorming, and Mental Development | (Smooth & Fast Turns)",B0CHJX31DJ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,B09QCHSPYP,AMAZON_IN,82,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""466977135029356""",SP-KT - Generic - 2x2 - Mid & Low Volume - Exact & Phrase,"=""398214295345341""",Generic - 2x2 - Mid & Low Volume,B09QCHSPYP,"Cubelelo Drift 2M 2x2 Magnetic Stickerless Speedcube | Premium Multicolor Puzzle Cube for Kids & Adults | Ideal for Speedcubing, Brainstorming, and Mental Development | (Smooth & Fast Turns)",B0CHJX31DJ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,B09QCHSPYP,AMAZON_IN,683,15,2.1962%,134.69,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"Apr 06, 2026 - Apr 28, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""327104446426115""","SP-KT - Axis - Windmill - Fisher, Cylinder, Kids, Mini, Smart, Pyramid - Open - Mid & Low Volume - Exact & Phrase","=""282227071854307""",Smart - Mid & Low Volume - Exact & Phrase,B01MAW6TLK,Cubelelo QiYi Smart Cube Stickerless (Speed Version) | High-Performance Bluetooth Speed Cube | Real-Time Stats & Tracking | Adjustable Tension & Magnets | Ideal for All Ages,-1,cubelelo,0300 Games & Puzzles,0330 Brainteasers,Toy,QiYi3*3*3_02,AMAZON_IN,8,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Apr 23, 2026 - Apr 28, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""329970929951347""",SP-KT - Branded - Cubelelo - Mid & Low Volume - Exact & Phrase - UND,"=""466745020882275""",Magnetic - 3x3,B0DKJD6WV1,"Cubelelo Drift 3M Plus v2 3x3 (Magnetic) with Cube Lubricant & Premium Pouch (2024 Updated Version) | 48 Strong Magnets for Enhanced Stability & Smooth Turns | Kids & Adults,multicolor",B0DQPD175T,cubelelo,"0200 Arts, Crafts & School Supplies",0223 Stationery,Toy,CLB0503,AMAZON_IN,3,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""369883644681767""","SP-KT - Magnetic - Open, 2x2, 4x4, 5x5 - High Volume - Exact & Phrase","=""475526629790872""",Phrase - Magnetic - Open - Mid & Low Volume,B0DKJD6WV1,"Cubelelo Drift 3M Plus v2 3x3 (Magnetic) with Cube Lubricant & Premium Pouch (2024 Updated Version) | 48 Strong Magnets for Enhanced Stability & Smooth Turns | Kids & Adults,multicolor",B0DQPD175T,cubelelo,"0200 Arts, Crafts & School Supplies",0223 Stationery,Toy,CLB0503,AMAZON_IN,21219,200,0.9426%,1695.90,11,4811.44,11,154.17273,0.0518%,2.83710,8,4081.92,8,211.98750,0.0377%,2.40693,3,729.52,3,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""369883644681767""","SP-KT - Magnetic - Open, 2x2, 4x4, 5x5 - High Volume - Exact & Phrase","=""555858234006967""",Magnetic - Open - Mid & Low Volume,B0DKJD6WV1,"Cubelelo Drift 3M Plus v2 3x3 (Magnetic) with Cube Lubricant & Premium Pouch (2024 Updated Version) | 48 Strong Magnets for Enhanced Stability & Smooth Turns | Kids & Adults,multicolor",B0DQPD175T,cubelelo,"0200 Arts, Crafts & School Supplies",0223 Stationery,Toy,CLB0503,AMAZON_IN,1651,47,2.8468%,291.13,2,1998.09,2,145.56500,0.1211%,6.86322,2,1998.09,2,145.56500,0.1211%,6.86322,0,0.00,0,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""512597066162542""",SP-KT - Magnetic - 3x3 - Mid & Low Volume - Exact & Phrase - DO,"=""405975184325655""",Phrase - Magnetic - 3x3 - Mid & Low Volume,B0DKJD6WV1,"Cubelelo Drift 3M Plus v2 3x3 (Magnetic) with Cube Lubricant & Premium Pouch (2024 Updated Version) | 48 Strong Magnets for Enhanced Stability & Smooth Turns | Kids & Adults,multicolor",B0DQPD175T,cubelelo,"0200 Arts, Crafts & School Supplies",0223 Stationery,Toy,CLB0503,AMAZON_IN,13841,164,1.1849%,1078.78,4,2519.04,4,269.69500,0.0289%,2.33508,4,2519.04,4,269.69500,0.0289%,2.33508,0,0.00,0,,,,,,,,,
INR,"Apr 02, 2026 - Apr 28, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""405383753413943""","SP-KT - Lube Combo, Magic, Pyraminx, Skewb, Stand, Timer, Gear - Open - Mid & Low Volume - Exact & Phrase","=""387936063231496""",Lube Combo - Mid & Low Volume - Exact & Phrase,B0DKJD6WV1,"Cubelelo Drift 3M Plus v2 3x3 (Magnetic) with Cube Lubricant & Premium Pouch (2024 Updated Version) | 48 Strong Magnets for Enhanced Stability & Smooth Turns | Kids & Adults,multicolor",B0DQPD175T,cubelelo,"0200 Arts, Crafts & School Supplies",0223 Stationery,Toy,CLB0503,AMAZON_IN,1951,19,0.9739%,61.32,1,426.67,1,61.32000,0.0513%,6.95809,1,426.67,1,61.32000,0.0513%,6.95809,0,0.00,0,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,159890394934310,Old - Core Generic Cube Campaigns All,"=""461439945733289""",BA_SP_KT_5x5 Cube_Generic_Phrase_09/23,"=""521470917336542""",5x5 Cube,B0D9QBDCQW,Cubelelo Drift 5x5 Stickerless with Cube Lubricant and Stand Combo | High-Performance Speed Cube | Adjustable Tension & Smooth Turning | Durable & Reliable | Ideal for All Ages,B0DJ5GDB7Y,cubelelo,"0200 Arts, Crafts & School Supplies",0223 Stationery,Toy,1460583,AMAZON_IN,8621,154,1.7863%,1066.58,21,10599.10,21,50.78952,0.2436%,9.93746,19,9648.62,19,56.13579,0.2204%,9.04632,2,950.48,2,,,,,,,,,
INR,"Apr 30, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""405383753413943""","SP-KT - Lube Combo, Magic, Pyraminx, Skewb, Stand, Timer, Gear - Open - Mid & Low Volume - Exact & Phrase","=""336660360115507""",Gear - Mid & Low Volume - Exact & Phrase,B0BZKZ8212,"Cubelelo Drift Gear, Mirror (Silver) & Pyraminx Combo Stickerless | Unique Speedcube Set for Kids & Adults | Smooth & Durable Puzzles | Challenging Gift for Cubers",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460552,AMAZON_IN,6,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""530532259196935""","SP-KT - Megaminx, Pyramid, Timer & Gear - Open - High Volume - Exact","=""402396258219983""",Gear - High Volume SKAG,B0BZKZ8212,"Cubelelo Drift Gear, Mirror (Silver) & Pyraminx Combo Stickerless | Unique Speedcube Set for Kids & Adults | Smooth & Durable Puzzles | Challenging Gift for Cubers",B0D6G24GVB,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460552,AMAZON_IN,1386,7,0.5051%,36.64,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""327104446426115""","SP-KT - Axis - Windmill - Fisher, Cylinder, Kids, Mini, Smart, Pyramid - Open - Mid & Low Volume - Exact & Phrase","=""423861844641216""",Axis - Windmill - Fisher - Mid & Low Volume - Exact & Phrase,B0CZDV68CM,"Cubelelo Drift Windmill (Tiled) Magic Cube Puzzle | Unique Shape Mod with Premium Design, Smooth Finish Toy for Intermediate and Advanced Solvers | Suitable for Adults and Kids Ages 3 & Above",B0F1YY4MBJ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1170200,AMAZON_IN,7356,84,1.1419%,352.57,15,6157.11,16,23.50467,0.2039%,17.46351,12,5226.64,13,29.38083,0.1631%,14.82440,3,930.47,3,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""327104446426115""","SP-KT - Axis - Windmill - Fisher, Cylinder, Kids, Mini, Smart, Pyramid - Open - Mid & Low Volume - Exact & Phrase","=""287381957290883""",Cylinder - Mid & Low volume - Exact & Phrase,B0CZDV68CM,"Cubelelo Drift Windmill (Tiled) Magic Cube Puzzle | Unique Shape Mod with Premium Design, Smooth Finish Toy for Intermediate and Advanced Solvers | Suitable for Adults and Kids Ages 3 & Above",B0F1YY4MBJ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1170200,AMAZON_IN,3243,53,1.6343%,331.31,7,1469.51,7,47.33000,0.2158%,4.43545,4,1252.37,4,82.82750,0.1233%,3.78006,3,217.14,3,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""315451570129574""","SP-KT - Maglev, Mastermorphix, Puppet, Snake, Square1, Megaminx - Open - Mid & Low Volume - Exact & Phrase - UND","=""391120880267490""",Unique - Mid & Low Volume - Exact & Phrase,B0CZDV68CM,"Cubelelo Drift Windmill (Tiled) Magic Cube Puzzle | Unique Shape Mod with Premium Design, Smooth Finish Toy for Intermediate and Advanced Solvers | Suitable for Adults and Kids Ages 3 & Above",B0F1YY4MBJ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1170200,AMAZON_IN,9241,80,0.8657%,463.50,15,5422.84,15,30.90000,0.1623%,11.69976,9,3495.23,9,51.50000,0.0974%,7.54095,6,1927.61,6,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""327104446426115""","SP-KT - Axis - Windmill - Fisher, Cylinder, Kids, Mini, Smart, Pyramid - Open - Mid & Low Volume - Exact & Phrase","=""338572243352605""","PT - Axis, Windmill, Fisher",B0CZDV68CM,"Cubelelo Drift Windmill (Tiled) Magic Cube Puzzle | Unique Shape Mod with Premium Design, Smooth Finish Toy for Intermediate and Advanced Solvers | Suitable for Adults and Kids Ages 3 & Above",B0F1YY4MBJ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1170200,AMAZON_IN,9703,262,2.7002%,2064.95,28,12266.63,28,73.74821,0.2886%,5.94040,15,5642.84,15,137.66333,0.1546%,2.73268,13,6623.79,13,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""329970929951347""",SP-KT - Branded - Cubelelo - Mid & Low Volume - Exact & Phrase - UND,"=""479460967599506""",Branded - 3x3,B08XK4V59M,"Cubelelo Drift 2x2, 3x3 & 4x4 Premium Gift Box | 3-in-1 Puzzle Game Set | Triple the Challenge, Thrice the Fun | Ultimate Value Saver Combo | Brainstoming Toy for Children Kids & Adults",B0DFWMCHZW,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460503,AMAZON_IN,4307,10,0.2322%,98.88,1,570.48,1,98.88000,0.0232%,5.76942,1,570.48,1,98.88000,0.0232%,5.76942,0,0.00,0,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""560766968003680""","SP-KT - Mirror, Infinity & Combo - Open - Mid & Low Volume - Exact & Phrase - UND","=""531829023860059""",Phrase - Combo - Mid & Low Volume,B08XK4V59M,"Cubelelo Drift 2x2, 3x3 & 4x4 Premium Gift Box | 3-in-1 Puzzle Game Set | Triple the Challenge, Thrice the Fun | Ultimate Value Saver Combo | Brainstoming Toy for Children Kids & Adults",B0DFWMCHZW,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460503,AMAZON_IN,15985,179,1.1198%,1745.46,22,11710.52,27,79.33909,0.1376%,6.70913,19,10124.82,19,91.86632,0.1189%,5.80066,3,1585.70,8,,,,,,,,,
INR,"Apr 01, 2026 - Apr 19, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,153505421940411,BA - Competition - Moyu,"=""535209545252680""",SP-KT - Comp - Moyu - Generic - Mid & Low Volume - Exact & Phrase,"=""354103828771122""",Moyu - 3x3 - Low Volume,B08XK4V59M,"Cubelelo Drift 2x2, 3x3 & 4x4 Premium Gift Box | 3-in-1 Puzzle Game Set | Triple the Challenge, Thrice the Fun | Ultimate Value Saver Combo | Brainstoming Toy for Children Kids & Adults",B0DFWMCHZW,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460503,AMAZON_IN,4,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""329970929951347""",SP-KT - Branded - Cubelelo - Mid & Low Volume - Exact & Phrase - UND,"=""302346821210022""",Branded - 4x4,B08XK4V59M,"Cubelelo Drift 2x2, 3x3 & 4x4 Premium Gift Box | 3-in-1 Puzzle Game Set | Triple the Challenge, Thrice the Fun | Ultimate Value Saver Combo | Brainstoming Toy for Children Kids & Adults",B0DFWMCHZW,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460503,AMAZON_IN,6187,43,0.6950%,546.13,7,3726.69,8,78.01857,0.1131%,6.82382,6,3422.88,7,91.02167,0.0970%,6.26752,1,303.81,1,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""442384136510181""","SP-KT - Generic - 3x3 - 'Cube, Cube Puzzle, Cube 33, Rubik's Cube 3x3',rubik's cube 3x3 speed cube - High Volume - Exact","=""368381636014986""",Generic - 3x3 - High Volume SKAG,B08XK4V59M,"Cubelelo Drift 2x2, 3x3 & 4x4 Premium Gift Box | 3-in-1 Puzzle Game Set | Triple the Challenge, Thrice the Fun | Ultimate Value Saver Combo | Brainstoming Toy for Children Kids & Adults",B0DFWMCHZW,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460503,AMAZON_IN,14725,145,0.9847%,1725.37,14,6487.65,14,123.24071,0.0951%,3.76015,10,5322.89,10,172.53700,0.0679%,3.08507,4,1164.76,4,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""329970929951347""",SP-KT - Branded - Cubelelo - Mid & Low Volume - Exact & Phrase - UND,"=""526301691836211""",Branded - 3x3 - Phrase,B08XK4V59M,"Cubelelo Drift 2x2, 3x3 & 4x4 Premium Gift Box | 3-in-1 Puzzle Game Set | Triple the Challenge, Thrice the Fun | Ultimate Value Saver Combo | Brainstoming Toy for Children Kids & Adults",B0DFWMCHZW,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460503,AMAZON_IN,62131,296,0.4764%,3522.84,19,8656.25,19,185.41263,0.0306%,2.45718,19,8656.25,19,185.41263,0.0306%,2.45718,0,0.00,0,,,,,,,,,
INR,"Apr 30, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""345506724788622""","SP-KT - Mirror, Infinity & Combo - Open - High Volume - Exact","=""399619745424045""",Combo - High Volume SKAG,B08XK4V59M,"Cubelelo Drift 2x2, 3x3 & 4x4 Premium Gift Box | 3-in-1 Puzzle Game Set | Triple the Challenge, Thrice the Fun | Ultimate Value Saver Combo | Brainstoming Toy for Children Kids & Adults",B0DFWMCHZW,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460503,AMAZON_IN,0,0,,0.00,0,0.00,0,,,,0,0.00,0,,,,0,0.00,0,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""466977135029356""",SP-KT - Generic - 2x2 - Mid & Low Volume - Exact & Phrase,"=""296917065955111""",Phrase - Generic - 2x2 - Mid & Low Volume,B08XK4V59M,"Cubelelo Drift 2x2, 3x3 & 4x4 Premium Gift Box | 3-in-1 Puzzle Game Set | Triple the Challenge, Thrice the Fun | Ultimate Value Saver Combo | Brainstoming Toy for Children Kids & Adults",B0DFWMCHZW,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460503,AMAZON_IN,20168,161,0.7983%,2973.70,13,6764.78,14,228.74615,0.0645%,2.27487,9,5134.32,9,330.41111,0.0446%,1.72658,4,1630.46,5,,,,,,,,,
INR,"Apr 01, 2026 - Apr 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""560766968003680""","SP-KT - Mirror, Infinity & Combo - Open - Mid & Low Volume - Exact & Phrase - UND","=""398270911795195""",Combo - Mid & Low Volume,B08XK4V59M,"Cubelelo Drift 2x2, 3x3 & 4x4 Premium Gift Box | 3-in-1 Puzzle Game Set | Triple the Challenge, Thrice the Fun | Ultimate Value Saver Combo | Brainstoming Toy for Children Kids & Adults",B0DFWMCHZW,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460503,AMAZON_IN,3367,39,1.1583%,263.07,7,3420.02,7,37.58143,0.2079%,13.00042,7,3420.02,7,37.58143,0.2079%,13.00042,0,0.00,0,,,,,,,,,
