Budget currency,Date range,Advertiser account ID,Advertiser account name,Portfolio ID,Portfolio name,Campaign ID,Campaign name,Ad group ID,Ad group name,Advertised product ID,Advertised product name,Advertised product parent ID,Advertised product brand,Advertised product category,Advertised product subcategory,Advertised product group,Advertised product SKU,Advertised product marketplace,Impressions,Clicks,CTR,Total cost,Purchases,Sales,Units sold,Cost per purchase,Purchase rate,ROAS,Purchases (promoted),Sales (promoted),Units sold (promoted),Cost per purchase (promoted),Purchase rate (promoted),ROAS (promoted),Purchases (halo),Sales (halo),Units sold (halo),Purchases (new to brand),Sales (new to brand),Units sold (new to brand),Cost per purchase (new to brand),Purchase rate (new to brand),ROAS (new to brand),Detail page views,Cost per detail page view,Detail page view rate
INR,"Jun 03, 2026 - Jun 05, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""303138629347007""",SP-KT - Comp - GAN - Generic - Mid & Low Volume - Exact & Phrase,"=""439855833331529""",Gan - Generic - Mid & Low Volume,B0DQQ314PV,Cubelelo GAN 356 ME (v2-Frosted) 3x3 Magnetic Speed Cube | New Version | Premium Smooth Turning Puzzle for Speedcubing | Fast & Stable Competition-Ready Cube for Beginners & Professionals,B0DX26WL82,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1030538,AMAZON_IN,3,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Jun 02, 2026 - Jun 13, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""329970929951347""",SP-KT - Branded - Cubelelo - Mid & Low Volume - Exact & Phrase - UND,"=""463035025528262""",Timer,B0D9M7YY95,Cubelelo Drift Timer and AstroCuber Mat Combo | Precision Speed Cubing Timer & Premium Non-Slip Mat | Enhance Your Cubing Performance | Ideal for All Ages & Skill Levels,-1,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,CLB0238,AMAZON_IN,8,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Jun 03, 2026 - Jun 26, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""530532259196935""","SP-KT - Megaminx, Pyramid, Timer & Gear - Open - High Volume - Exact","=""515308926056437""",Timer - High Volume SKAG,B0D9M7YY95,Cubelelo Drift Timer and AstroCuber Mat Combo | Precision Speed Cubing Timer & Premium Non-Slip Mat | Enhance Your Cubing Performance | Ideal for All Ages & Skill Levels,-1,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,CLB0238,AMAZON_IN,14,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,162147707583156,BA - Branded - Cubelelo,"=""343328245514155""",BA - SP PT - Cube Timer - Brand - ST,"=""544745524853066""",Cube timer_ST,B0D9M7YY95,Cubelelo Drift Timer and AstroCuber Mat Combo | Precision Speed Cubing Timer & Premium Non-Slip Mat | Enhance Your Cubing Performance | Ideal for All Ages & Skill Levels,-1,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,CLB0238,AMAZON_IN,6280,84,1.3376%,641.54,7,7974.29,7,91.64857,0.1115%,12.42992,5,7138.10,5,128.30800,0.0796%,11.12651,2,836.19,2,,,,,,,,,
INR,"Jun 01, 2026 - Jun 28, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""405383753413943""","SP-KT - Lube Combo, Magic, Pyraminx, Skewb, Stand, Timer, Gear - Open - Mid & Low Volume - Exact & Phrase","=""350064977792250""",Timer - Mid & Low Volume - Exact & Phrase,B0D9M7YY95,Cubelelo Drift Timer and AstroCuber Mat Combo | Precision Speed Cubing Timer & Premium Non-Slip Mat | Enhance Your Cubing Performance | Ideal for All Ages & Skill Levels,-1,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,CLB0238,AMAZON_IN,10762,70,0.6504%,597.85,4,5662.86,4,149.46250,0.0372%,9.47204,4,5662.86,4,149.46250,0.0372%,9.47204,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,106276615587889,BA - Wooden Toys,"=""390890417285743""","SP-CT - Low ASP Cube - Brain Teasers, Framed Puzzles, Pegged Puzzles, Sudoku Puzzles, Floor Puzzles, Learning & Education","=""426976377672780""",Sudoku Puzzles,B08H88N2N9,Cubelelo Drift Warrior 3x3 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 3 3,B0F18TBS19,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1030500,AMAZON_IN,1452,12,0.8264%,58.02,3,398.10,3,19.34000,0.2066%,6.86143,3,398.10,3,19.34000,0.2066%,6.86143,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,106276615587889,BA - Wooden Toys,"=""390890417285743""","SP-CT - Low ASP Cube - Brain Teasers, Framed Puzzles, Pegged Puzzles, Sudoku Puzzles, Floor Puzzles, Learning & Education","=""484972979056260""",Framed Puzzles,B08H88N2N9,Cubelelo Drift Warrior 3x3 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 3 3,B0F18TBS19,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1030500,AMAZON_IN,333,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,106276615587889,BA - Wooden Toys,"=""390890417285743""","SP-CT - Low ASP Cube - Brain Teasers, Framed Puzzles, Pegged Puzzles, Sudoku Puzzles, Floor Puzzles, Learning & Education","=""360811071420421""",Floor Puzzles,B08H88N2N9,Cubelelo Drift Warrior 3x3 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 3 3,B0F18TBS19,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1030500,AMAZON_IN,507,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,106276615587889,BA - Wooden Toys,"=""390890417285743""","SP-CT - Low ASP Cube - Brain Teasers, Framed Puzzles, Pegged Puzzles, Sudoku Puzzles, Floor Puzzles, Learning & Education","=""388004689059216""",Pegged Puzzles,B08H88N2N9,Cubelelo Drift Warrior 3x3 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 3 3,B0F18TBS19,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1030500,AMAZON_IN,240,1,0.4167%,1.00,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""285784532724588""",SP-KT - Generic - Open - Cube - Mid & Low Volume - Exact & Phrase,"=""479419335051851""",Phrase - Generic - Open Searches - Mid & Low Volume,B08XJVBV15,"Cubelelo Drift 3x3 & 4x4 Stickerless Combo Set – Premium Dual Speed Cube Bundle for All Skill Levels – Smooth Turning, Durable, and Vibrant Stickerless Design",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460502,AMAZON_IN,15555,23,0.1479%,162.12,2,817.14,2,81.06000,0.0129%,5.04034,1,503.81,1,162.12000,0.0064%,3.10764,1,313.33,1,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""316273786051120""",SD-CT - 3D Puzzle & Brain Teasers - Comp - Open - Broad - Old,"=""302660200409918""",Category Targeting,B08XJVBV15,"Cubelelo Drift 3x3 & 4x4 Stickerless Combo Set – Premium Dual Speed Cube Bundle for All Skill Levels – Smooth Turning, Durable, and Vibrant Stickerless Design",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460502,AMAZON_IN,106,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,0,0.00,0,,0.0000%,,0,,0.0000%
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""495997417400177""",SP-KT - Generic - Open - 'Rubix Cube' - SKAG - High Volume - Exact,"=""536771283942162""",Generic - Open Searches - High Volume SKAG,B08XJVBV15,"Cubelelo Drift 3x3 & 4x4 Stickerless Combo Set – Premium Dual Speed Cube Bundle for All Skill Levels – Smooth Turning, Durable, and Vibrant Stickerless Design",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460502,AMAZON_IN,12865,34,0.2643%,496.86,4,1990.48,4,124.21500,0.0311%,4.00612,4,1990.48,4,124.21500,0.0311%,4.00612,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,63272072822448,Old - Speed Cube Campaigns All,"=""495291247543690""",BA_SP_KT_Speed cube 3x3_Generic_Phrase_09/23,"=""533767985616784""",Speed cube 3x3,B0DQ8XH4J5,"Cubelelo Drift 3M Plus v2 MagLev 3x3 Speedcube with Premium Pouch & Cube Lubricant Combo | Advanced MagLev Technology for Superior Stability | Ultra-Smooth Turns | Ideal for Speedcubers, Kids & Adults",B0DQPD175T,cubelelo,0300 Games & Puzzles,0315 Electronic HandHeld Games,Toy,CLB0525,AMAZON_IN,44303,297,0.6704%,2501.85,27,17280.01,27,92.66111,0.0609%,6.90689,19,11478.10,19,131.67632,0.0429%,4.58785,8,5801.91,8,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""491880598355368""",SP-KT - Comp - GAN - 3x3 - Mid & Low Volume - Exact & Phrase,"=""404568450484859""",Gan - 3x3 - Mid & Low Volume,B0DQ8XH4J5,"Cubelelo Drift 3M Plus v2 MagLev 3x3 Speedcube with Premium Pouch & Cube Lubricant Combo | Advanced MagLev Technology for Superior Stability | Ultra-Smooth Turns | Ideal for Speedcubers, Kids & Adults",B0DQPD175T,cubelelo,0300 Games & Puzzles,0315 Electronic HandHeld Games,Toy,CLB0525,AMAZON_IN,939,13,1.3845%,50.39,1,1237.14,1,50.39000,0.1065%,24.55130,0,0.00,0,,0.0000%,0.00000,1,1237.14,1,,,,,,,,,
INR,"Jun 03, 2026 - Jun 29, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""491880598355368""",SP-KT - Comp - GAN - 3x3 - Mid & Low Volume - Exact & Phrase,"=""351640142731378""",Phrase - SKAG,B0DQ8XH4J5,"Cubelelo Drift 3M Plus v2 MagLev 3x3 Speedcube with Premium Pouch & Cube Lubricant Combo | Advanced MagLev Technology for Superior Stability | Ultra-Smooth Turns | Ideal for Speedcubers, Kids & Adults",B0DQPD175T,cubelelo,0300 Games & Puzzles,0315 Electronic HandHeld Games,Toy,CLB0525,AMAZON_IN,17,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""315451570129574""","SP-KT - Maglev, Mastermorphix, Puppet, Snake, Square1, Megaminx - Open - Mid & Low Volume - Exact & Phrase - UND","=""302205874173501""",Maglev - Mid & Low Volume - Exact & Phrase,B0DQ8XH4J5,"Cubelelo Drift 3M Plus v2 MagLev 3x3 Speedcube with Premium Pouch & Cube Lubricant Combo | Advanced MagLev Technology for Superior Stability | Ultra-Smooth Turns | Ideal for Speedcubers, Kids & Adults",B0DQPD175T,cubelelo,0300 Games & Puzzles,0315 Electronic HandHeld Games,Toy,CLB0525,AMAZON_IN,6661,117,1.7565%,988.06,10,9980.94,10,98.80600,0.1501%,10.10155,4,5329.52,4,247.01500,0.0601%,5.39392,6,4651.42,6,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""287167733706633""",SP-KT - Comp - GAN - Generic - High Volume - Exact,"=""497061644898658""",Gan - Generic - High Volume,B0DQ8XH4J5,"Cubelelo Drift 3M Plus v2 MagLev 3x3 Speedcube with Premium Pouch & Cube Lubricant Combo | Advanced MagLev Technology for Superior Stability | Ultra-Smooth Turns | Ideal for Speedcubers, Kids & Adults",B0DQPD175T,cubelelo,0300 Games & Puzzles,0315 Electronic HandHeld Games,Toy,CLB0525,AMAZON_IN,5393,35,0.6490%,272.68,1,760.95,1,272.68000,0.0185%,2.79063,0,0.00,0,,0.0000%,0.00000,1,760.95,1,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""548052105782309""",SP-KT - Comp - GAN - 3x3 - High Volume - Exact,"=""489910891681991""",Gan - 3x3 - High Volume,B0DQ8XH4J5,"Cubelelo Drift 3M Plus v2 MagLev 3x3 Speedcube with Premium Pouch & Cube Lubricant Combo | Advanced MagLev Technology for Superior Stability | Ultra-Smooth Turns | Ideal for Speedcubers, Kids & Adults",B0DQPD175T,cubelelo,0300 Games & Puzzles,0315 Electronic HandHeld Games,Toy,CLB0525,AMAZON_IN,4958,86,1.7346%,396.79,3,2863.81,3,132.26333,0.0605%,7.21745,2,2664.76,2,198.39500,0.0403%,6.71579,1,199.05,1,,,,,,,,,
INR,"Jun 03, 2026 - Jun 03, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""315451570129574""","SP-KT - Maglev, Mastermorphix, Puppet, Snake, Square1, Megaminx - Open - Mid & Low Volume - Exact & Phrase - UND","=""303147424457131""",Square1 - Mid & Low Volume - Exact & Phrase,B082GC1ZBJ,"Cubelelo Moyu Meilong Gift Box (Stickerless) Speed Cube Magic Puzzle | 4-Pack Speedcube Bundle with Pyraminx, Square-1, Skewb & Megaminx | Ultimate Brain Teaser for Kids & Adults",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460061,AMAZON_IN,1,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Jun 02, 2026 - Jun 02, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""315451570129574""","SP-KT - Maglev, Mastermorphix, Puppet, Snake, Square1, Megaminx - Open - Mid & Low Volume - Exact & Phrase - UND","=""391120880267490""",Unique - Mid & Low Volume - Exact & Phrase,B082GC1ZBJ,"Cubelelo Moyu Meilong Gift Box (Stickerless) Speed Cube Magic Puzzle | 4-Pack Speedcube Bundle with Pyraminx, Square-1, Skewb & Megaminx | Ultimate Brain Teaser for Kids & Adults",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460061,AMAZON_IN,1,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Jun 02, 2026 - Jun 09, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""405383753413943""","SP-KT - Lube Combo, Magic, Pyraminx, Skewb, Stand, Timer, Gear - Open - Mid & Low Volume - Exact & Phrase","=""372803868727165""",Skewb - Mid & Low Volume - Exact & Phrase,B0BZL2VBRM,"Cubelelo 2x2, 3x3, Pyraminx & Skewb Combo Stickerless | Speedcube Set for Kids & Adults | Smooth & Durable Puzzle Cubes | Ideal Combo for Beginners & Pros",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460551,AMAZON_IN,3,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,106276615587889,BA - Wooden Toys,"=""333332405788753""",SP - Non Cube - Infinity cube - Generic - Phrase & Exact,"=""556873628191239""",Infinity cube,B09B7PNSTV,Cubelelo Drift Infinity Cube (Blue) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above,B0CWH1ZVTQ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1630202,AMAZON_IN,36995,714,1.9300%,4021.15,87,27956.10,87,46.22011,0.2352%,6.95227,80,25162.76,80,50.26438,0.2162%,6.25760,7,2793.34,7,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,242135938115990,BA - Competition - Cubes,"=""531300400003008""","SP-CT - Infinity Cuber - Dice Fidget Toys, Infinity Cubes & 3-D Puzzles","=""402525019912413""",Infinity Cube,B09B7PNSTV,Cubelelo Drift Infinity Cube (Blue) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above,B0CWH1ZVTQ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1630202,AMAZON_IN,41885,289,0.6900%,770.77,21,7162.95,24,36.70333,0.0501%,9.29324,17,4889.50,17,45.33941,0.0406%,6.34366,4,2273.45,7,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""560766968003680""","SP-KT - Mirror, Infinity & Combo - Open - Mid & Low Volume - Exact & Phrase - UND","=""432237711542454""",Phrase - Infinity - Mid & Low Volume,B09B7PNSTV,Cubelelo Drift Infinity Cube (Blue) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above,B0CWH1ZVTQ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1630202,AMAZON_IN,27879,316,1.1335%,1879.31,44,14803.76,46,42.71159,0.1578%,7.87723,42,14129.47,44,44.74548,0.1507%,7.51844,2,674.29,2,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,192177104268571,Old - Non Cube,"=""358488783032231""",SP-Auto - Infinity Cubes,"=""433356583073128""",Infinity Cube,B09B7PNSTV,Cubelelo Drift Infinity Cube (Blue) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above,B0CWH1ZVTQ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1630202,AMAZON_IN,681234,5513,0.8093%,15040.40,215,70622.64,220,69.95535,0.0316%,4.69553,197,63184.54,202,76.34721,0.0289%,4.20099,18,7438.10,18,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,143920007876206,BA - Megaminx Gan,"=""159344480735091""",SP-KT - Megaminx - Generic - High Volume - Exact - UND,"=""162364644286195""",Megaminx - High Volume - Exact,B0DB6311DK,Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults,B0DFGXG393,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1290300,AMAZON_IN,57858,703,1.2150%,5875.62,91,47620.26,91,64.56725,0.1573%,8.10472,64,36130.71,64,91.80656,0.1106%,6.14926,27,11489.55,27,,,,,,,,,
INR,"Jun 08, 2026 - Jun 26, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""530532259196935""","SP-KT - Megaminx, Pyramid, Timer & Gear - Open - High Volume - Exact","=""360566109921119""",Megaminx - High Volume SKAG,B0DB6311DK,Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults,B0DFGXG393,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1290300,AMAZON_IN,7,1,14.2857%,6.14,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""315451570129574""","SP-KT - Maglev, Mastermorphix, Puppet, Snake, Square1, Megaminx - Open - Mid & Low Volume - Exact & Phrase - UND","=""391120880267490""",Unique - Mid & Low Volume - Exact & Phrase,B0DB6311DK,Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults,B0DFGXG393,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1290300,AMAZON_IN,5211,33,0.6333%,173.16,4,2577.14,4,43.29000,0.0768%,14.88300,3,2263.81,3,57.72000,0.0576%,13.07352,1,313.33,1,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""315451570129574""","SP-KT - Maglev, Mastermorphix, Puppet, Snake, Square1, Megaminx - Open - Mid & Low Volume - Exact & Phrase - UND","=""429913349679527""",Megaminx - Mid & Low Volume - Exact & Phrase,B0DB6311DK,Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults,B0DFGXG393,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1290300,AMAZON_IN,26737,657,2.4573%,4202.43,128,70418.44,128,32.83148,0.4787%,16.75660,103,61337.48,103,40.80029,0.3852%,14.59572,25,9080.96,25,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,143920007876206,BA - Megaminx Gan,"=""186877229473885""",SP-KT - Megaminx - Generic - Mid & Low Volume - Exact & Phrase - UND,"=""215173494982662""",Megaminx - Mid & Low Volume,B0DB6311DK,Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults,B0DFGXG393,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1290300,AMAZON_IN,5941,118,1.9862%,906.01,17,10061.93,17,53.29471,0.2861%,11.10576,10,5659.08,10,90.60100,0.1683%,6.24616,7,4402.85,7,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,143920007876206,BA - Megaminx Gan,"=""186877229473885""",SP-KT - Megaminx - Generic - Mid & Low Volume - Exact & Phrase - UND,"=""78909379343094""",Snake & Mastermorphix - Mid & Low Volume,B0DB6311DK,Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults,B0DFGXG393,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1290300,AMAZON_IN,31415,167,0.5316%,1940.43,5,2090.47,5,388.08600,0.0159%,1.07732,1,570.48,1,1940.43000,0.0032%,0.29400,4,1519.99,4,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,143920007876206,BA - Megaminx Gan,"=""186877229473885""",SP-KT - Megaminx - Generic - Mid & Low Volume - Exact & Phrase - UND,"=""251209359031436""",Puppet & Unique - Mid & Low Volume,B0DB6311DK,Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults,B0DFGXG393,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1290300,AMAZON_IN,6716,37,0.5509%,338.43,3,2216.19,3,112.81000,0.0447%,6.54844,1,570.48,1,338.43000,0.0149%,1.68567,2,1645.71,2,,,,,,,,,
INR,"Jun 01, 2026 - Jun 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""315451570129574""","SP-KT - Maglev, Mastermorphix, Puppet, Snake, Square1, Megaminx - Open - Mid & Low Volume - Exact & Phrase - UND","=""341230793876965""",Mastermorphix - Mid & Low Volume - Exact & Phrase,B0DB6311DK,Cubelelo Drift Megaminx v2 Cube (New Improved Version) | 12-Sided Fun and Challenging Puzzle with Ridge Design | Smooth Turning Dodecahedron | Perfect for Speed-Cubing | Ideal for Kids & Adults,B0DFGXG393,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1290300,AMAZON_IN,601,2,0.3328%,14.10,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
